end_date,n_assets,mean_corr,lambda_max,spectral_entropy,mst_total_length,mst_max_degree_norm,mst_degree_gini,cluster_stability_nmi
2017-06-01,411,0.2476218056176034,127.0395718801426,0.42116040626349777,266.86436767143977,0.01707317073170732,0.30367930686606137,0.2720778649998646
2017-06-08,411,0.25393459117117345,130.43154971471017,0.4157795979549179,261.48189565113637,0.014634146341463415,0.2958756156904635,0.41866741157555526
2017-06-15,411,0.1252567322405936,75.35019035803893,0.44890471096175316,283.31347770160573,0.01707317073170732,0.29780428461218916,0.19248217631502496
2017-06-22,411,0.14264467279439466,79.21629822181593,0.44121698038378016,272.9820662995702,0.02195121951219512,0.2941012402824758,0.26902246185762263
2017-06-29,411,0.1712250783030369,93.0043396288356,0.4319131612781523,262.55046680834516,0.024390243902439025,0.2993056791881787,0.4870400265225236
2017-07-07,411,0.21722149594438908,109.32642136936533,0.4133256814591079,248.2332065640658,0.02195121951219512,0.3075900540027299,0.5372953215055888
2017-07-14,411,0.2558904300503608,126.49494605265133,0.41041716297155695,249.62806070708243,0.02195121951219512,0.30560797578778715,0.48063963376061236
2017-07-21,411,0.23647589015748718,123.36543249933106,0.4180310092302035,257.31899558560247,0.01951219512195122,0.2977330722212332,0.4436904676672609
2017-07-28,411,0.1271898282724232,72.56553169036647,0.4472270480165254,275.68139476085827,0.014634146341463415,0.2989674203311376,0.3138524996102296
2017-08-04,411,0.05650582370953612,51.61348413445376,0.4646765349453379,295.93974235728774,0.01707317073170732,0.29211322770162007,0.33507753484277253
2017-08-11,411,0.08933322085982107,63.44204831663646,0.4631284123920178,289.0365868430269,0.014634146341463415,0.2857219156133167,0.4169398568415881
2017-08-18,411,0.18504379446178826,99.20761937119036,0.4397380180899558,272.04339894249733,0.014634146341463415,0.29356714735030554,0.44634804343838064
2017-08-25,411,0.2626012541548436,132.26608088201982,0.4203645670708633,264.3519242315489,0.01707317073170732,0.294486974066821,0.3346177090294979
2017-09-01,411,0.3026953883295924,150.18166044205594,0.4038168389772836,254.52329516042886,0.026829268292682926,0.30803513144620503,0.4910084335310071
2017-09-11,411,0.2618856047551799,133.35666402748194,0.4166040783798267,258.15940563064134,0.01951219512195122,0.30003560619547803,0.3514321171887461
2017-09-18,411,0.13460881008472372,88.84997114655877,0.4449476419023017,278.9380550211156,0.02195121951219512,0.2861729274227049,0.408310043722559
2017-09-25,411,0.0984005703922385,74.84297289099557,0.4531412479435834,287.4988525320549,0.01951219512195122,0.29013114948667734,0.35740418226542564
2017-10-02,411,0.0835524060035371,76.0659563582287,0.4551659916381738,291.250923730101,0.02195121951219512,0.2878048780487805,0.4220681670778483
2017-10-09,411,0.0474010586563451,68.29917303552193,0.46532865884198754,307.44575021043886,0.01707317073170732,0.2934840662275236,0.34236495919840243
2017-10-16,411,0.0421743329556642,60.814662122312356,0.4681960378379739,311.6969488275191,0.01951219512195122,0.29091448578719364,0.3423923146874414
2017-10-23,411,0.0535075645884975,60.411198720401146,0.4688489885534232,315.079404482783,0.01707317073170732,0.27746127826241773,0.24368135322519105
2017-10-30,411,0.0773487848695077,59.74031765217643,0.4645363735501548,302.77346391407656,0.01707317073170732,0.2910035012758887,0.20622710450878776
2017-11-06,411,0.055632379488307515,51.057992561593636,0.4678151532359392,303.21544200923927,0.01707317073170732,0.2929796451249185,0.33697389477543954
2017-11-13,411,0.06031763627731757,54.62733728996792,0.4686647369587583,301.3501526209027,0.014634146341463415,0.2792593911340573,0.3305903730486222
2017-11-20,411,0.0794238270063024,63.93023988791373,0.46295725416906236,296.90052743733247,0.014634146341463415,0.2838525903507211,0.30174266838366104
2017-11-28,411,0.10795652210020276,71.57334271640377,0.4544243972602238,292.65283299358066,0.014634146341463415,0.29354934425256657,0.32115169671212157
2017-12-05,411,0.12788474016878632,82.41269776114976,0.4380543460266486,274.31765790999395,0.01951219512195122,0.29788143136905826,0.2523054693947195
2017-12-12,411,0.13325475617394597,87.45173635048724,0.4351062990279979,272.8682935993909,0.01951219512195122,0.3064209839178684,0.4107677360726693
2017-12-19,411,0.14370254050439343,95.00002949650604,0.4317840182120871,268.32845995015043,0.024390243902439025,0.29878938935374755,0.43460164285482766
2017-12-27,411,0.11739007147351822,89.85219408930539,0.43521802823680467,273.65105469136427,0.01707317073170732,0.2993175479200047,0.4153133697975656
2018-01-04,411,0.1301919311980586,82.43175160969332,0.4448007816635213,283.2358916660762,0.01707317073170732,0.30332917927719427,0.21935795335149305
2018-01-11,411,0.14533456703197073,83.88462588802116,0.44233672146756614,277.32098637349907,0.01951219512195122,0.2937629814254347,0.47134087281305764
2018-01-19,411,0.13837688847038443,81.37375388683836,0.4432650339079884,281.379380044208,0.01951219512195122,0.29601804047237557,0.42663273020153125
2018-01-26,411,0.1296266268298893,80.11544952791789,0.4509195375589651,287.9629020738061,0.01707317073170732,0.29966174114295896,0.385046473246835
2018-02-02,411,0.2537838418489951,124.99380377351994,0.41917110154635856,263.4463604451684,0.02195121951219512,0.3011750044507745,0.3083724222436427
2018-02-09,411,0.5007347508957474,218.88086769179665,0.32695778181441437,207.0452964520755,0.024390243902439025,0.3208770992819417,0.10326335206186174
2018-02-16,411,0.509914626118417,222.37877818586435,0.3225606540043676,205.51688964826846,0.01951219512195122,0.32217079105097624,0.33404628654853263
2018-02-26,411,0.5295787600924408,228.64244885903332,0.3146521557130239,201.57112872118842,0.01951219512195122,0.3139813660910332,0.2431651808339288
2018-03-05,411,0.5490993689668394,236.94231457071555,0.30578718340754724,197.28301608655627,0.02195121951219512,0.3137083852590351,0.5339362982309779
2018-03-12,411,0.34900424763030413,161.06401852066648,0.389374428340208,247.76764334278394,0.02195121951219512,0.29853421161948845,0.4069500227169303
2018-03-19,411,0.36510435790880047,166.65763661563608,0.38520361450228496,246.2262206422332,0.01951219512195122,0.3065871461634324,0.485576390600304
2018-03-26,411,0.47181114140130026,212.03753057006338,0.3376619498413487,216.0687246828877,0.024390243902439025,0.3121595157557415,0.2479932603605883
2018-04-03,411,0.4950658673042039,224.46768167329793,0.318861003961777,200.532428744115,0.01951219512195122,0.3147231618301585,0.5855234059159099
2018-04-10,411,0.5461519371733343,243.13693145864806,0.29357985347452625,185.3591002118989,0.01951219512195122,0.31871105572369596,0.5341357358543745
2018-04-17,411,0.5387684897753823,240.8363911902049,0.2935135403597422,181.0943561436706,0.02195121951219512,0.31850335291674076,0.6186189586234085
2018-04-24,411,0.4285101159932343,199.39184055652646,0.34122694705696,205.01720371951012,0.01951219512195122,0.30410658121179757,0.7150245388138713
2018-05-01,411,0.3165499028945408,150.2914444589606,0.39286392799655717,236.05254452893863,0.01951219512195122,0.2948786422170791,0.46537632102643567
2018-05-08,411,0.19849647723713523,102.4404011025731,0.4331091092837307,260.90707743183793,0.01951219512195122,0.29890807667200764,0.3539533959585506
2018-05-15,411,0.18311568485533347,96.64630895991078,0.4397094738537889,267.9026897334754,0.01951219512195122,0.2913951694261468,0.2773356985376383
2018-05-22,411,0.17640900741758794,95.3930411471095,0.44183329887394096,272.4527744602948,0.014634146341463415,0.289282535161118,0.3656399329348097
2018-05-30,411,0.22995785452031017,117.47334598011403,0.42656916885704554,258.7703751719732,0.014634146341463415,0.2925226989496173,0.32565616354471794
2018-06-06,411,0.23969736804998074,125.52306884987135,0.42257878023293305,258.50954728340525,0.01707317073170732,0.29675983621150076,0.2572035106891717
2018-06-13,411,0.2180099842527371,120.6885983691599,0.42732528459311514,261.2490464094761,0.01951219512195122,0.29766779419619005,0.42262327711374303
2018-06-20,411,0.20429944373699,118.42012839805179,0.4286981637629724,260.6681270865913,0.02195121951219512,0.30760192273455583,0.38869067011277925
2018-06-27,411,0.18592461862656,124.02912967926946,0.4235000725589765,262.8374883055562,0.024390243902439025,0.3051213577829208,0.3672191899486929
